,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
227,Madagascar (2005),DreamWorks Distribution,193595521.0,348468325.0,542063846.0,"'Animation',",86.0,69.0,67.80000000000001,52.2,63.0,41.0,27.528470334098607,28.376452283364042,29.01388754588625,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
227,Madagascar (2005),DreamWorks Distribution,193595521.0,348468325.0,542063846.0,"'Comedy',",86.0,69.0,67.80000000000001,52.2,63.0,41.0,27.528470334098607,28.376452283364042,29.01388754588625,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
227,Madagascar (2005),DreamWorks Distribution,193595521.0,348468325.0,542063846.0,'Family'],86.0,69.0,67.80000000000001,52.2,63.0,41.0,27.528470334098607,28.376452283364042,29.01388754588625,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
228,22 Jump Street (2014),Sony Pictures Entertainment (SPE),191719337.0,139614539.0,331333876.0,"['Action',",112.0,70.0,66.2,59.400000000000006,65.2,38.4,27.51442061507773,27.056873945997538,28.303710473048206,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
228,22 Jump Street (2014),Sony Pictures Entertainment (SPE),191719337.0,139614539.0,331333876.0,"'Comedy',",112.0,70.0,66.2,59.400000000000006,65.2,38.4,27.51442061507773,27.056873945997538,28.303710473048206,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
228,22 Jump Street (2014),Sony Pictures Entertainment (SPE),191719337.0,139614539.0,331333876.0,'Crime'],112.0,70.0,66.2,59.400000000000006,65.2,38.4,27.51442061507773,27.056873945997538,28.303710473048206,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
229,Cars 2 (2011),Walt Disney Studios Motion Pictures,191452396.0,368400000.0,559852396.0,"['Adventure',",106.0,62.0,51.4,40.800000000000004,51.4,35.5,27.51241047452692,28.45669782052815,29.060471272647792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
229,Cars 2 (2011),Walt Disney Studios Motion Pictures,191452396.0,368400000.0,559852396.0,"'Animation',",106.0,62.0,51.4,40.800000000000004,51.4,35.5,27.51241047452692,28.45669782052815,29.060471272647792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
229,Cars 2 (2011),Walt Disney Studios Motion Pictures,191452396.0,368400000.0,559852396.0,"'Comedy',",106.0,62.0,51.4,40.800000000000004,51.4,35.5,27.51241047452692,28.45669782052815,29.060471272647792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
229,Cars 2 (2011),Walt Disney Studios Motion Pictures,191452396.0,368400000.0,559852396.0,"'Family',",106.0,62.0,51.4,40.800000000000004,51.4,35.5,27.51241047452692,28.45669782052815,29.060471272647792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
229,Cars 2 (2011),Walt Disney Studios Motion Pictures,191452396.0,368400000.0,559852396.0,'Sport'],106.0,62.0,51.4,40.800000000000004,51.4,35.5,27.51241047452692,28.45669782052815,29.060471272647792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
230,Teenage Mutant Ninja Turtles (2014),Paramount Pictures,191204754.0,293800000.0,485004754.0,"['Action',",101.0,57.99999999999999,46.6,37.6,47.4,32.2,27.51054315316526,28.13025915499309,28.85342364771539,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
230,Teenage Mutant Ninja Turtles (2014),Paramount Pictures,191204754.0,293800000.0,485004754.0,"'Adventure',",101.0,57.99999999999999,46.6,37.6,47.4,32.2,27.51054315316526,28.13025915499309,28.85342364771539,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
230,Teenage Mutant Ninja Turtles (2014),Paramount Pictures,191204754.0,293800000.0,485004754.0,"'Animation',",101.0,57.99999999999999,46.6,37.6,47.4,32.2,27.51054315316526,28.13025915499309,28.85342364771539,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
230,Teenage Mutant Ninja Turtles (2014),Paramount Pictures,191204754.0,293800000.0,485004754.0,"'Comedy',",101.0,57.99999999999999,46.6,37.6,47.4,32.2,27.51054315316526,28.13025915499309,28.85342364771539,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
230,Teenage Mutant Ninja Turtles (2014),Paramount Pictures,191204754.0,293800000.0,485004754.0,'Sci-Fi'],101.0,57.99999999999999,46.6,37.6,47.4,32.2,27.51054315316526,28.13025915499309,28.85342364771539,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"['Action',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"'Adventure',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"'Animation',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"'Comedy',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"'Family',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,"'Fantasy',",117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
231,Spider-Man: Into the Spider-Verse (2018),Sony Pictures Entertainment (SPE),190241310.0,185299521.0,375540831.0,'Sci-Fi'],117.0,84.00000000000001,88.80000000000001,78.60000000000001,83.8,48.5,27.503255313714767,27.46528391109647,28.484394533626084,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
232,Grease (1978),Paramount Pictures,190071103.0,206200000.0,396271103.0,"['Comedy',",110.0,72.0,69.6,54.400000000000006,65.3,39.6,27.50196397110892,27.61946909180492,28.561912525600835,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
232,Grease (1978),Paramount Pictures,190071103.0,206200000.0,396271103.0,"'Musical',",110.0,72.0,69.6,54.400000000000006,65.3,39.6,27.50196397110892,27.61946909180492,28.561912525600835,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
232,Grease (1978),Paramount Pictures,190071103.0,206200000.0,396271103.0,'Romance'],110.0,72.0,69.6,54.400000000000006,65.3,39.6,27.50196397110892,27.61946909180492,28.561912525600835,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
233,Dunkirk (2017),Warner Bros.,189740665.0,337275642.0,527016307.0,"['Action',",106.0,78.0,75.6,68.8,74.1,46.3,27.499453667719905,28.32935288998171,28.973272361690146,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
233,Dunkirk (2017),Warner Bros.,189740665.0,337275642.0,527016307.0,"'Drama',",106.0,78.0,75.6,68.8,74.1,46.3,27.499453667719905,28.32935288998171,28.973272361690146,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
233,Dunkirk (2017),Warner Bros.,189740665.0,337275642.0,527016307.0,"'History',",106.0,78.0,75.6,68.8,74.1,46.3,27.499453667719905,28.32935288998171,28.973272361690146,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
233,Dunkirk (2017),Warner Bros.,189740665.0,337275642.0,527016307.0,"'Thriller',",106.0,78.0,75.6,68.8,74.1,46.3,27.499453667719905,28.32935288998171,28.973272361690146,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
233,Dunkirk (2017),Warner Bros.,189740665.0,337275642.0,527016307.0,'War'],106.0,78.0,75.6,68.8,74.1,46.3,27.499453667719905,28.32935288998171,28.973272361690146,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,"['Adventure',",101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,"'Animation',",101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,"'Comedy',",101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,"'Family',",101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,"'Fantasy',",101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
234,Wreck-It Ralph (2012),Walt Disney Studios Motion Pictures,189422889.0,281800000.0,471222889.0,'Sci-Fi'],101.0,77.0,71.6,65.99999999999999,71.5,44.0,27.49703542914282,28.070096370746448,28.811834376885233,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
235,A Quiet Place (2018),Paramount Pictures,188024361.0,152928610.0,340952971.0,"['Drama',",90.0,75.0,74.2,61.199999999999996,70.1,41.0,27.486344353007212,27.188283091526543,28.344997515403566,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
235,A Quiet Place (2018),Paramount Pictures,188024361.0,152928610.0,340952971.0,"'Horror',",90.0,75.0,74.2,61.199999999999996,70.1,41.0,27.486344353007212,27.188283091526543,28.344997515403566,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
235,A Quiet Place (2018),Paramount Pictures,188024361.0,152928610.0,340952971.0,'Sci-Fi'],90.0,75.0,74.2,61.199999999999996,70.1,41.0,27.486344353007212,27.188283091526543,28.344997515403566,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
236,Interstellar (2014),Paramount Pictures,188020017.0,513709189.0,701729206.0,"['Adventure',",169.0,86.0,85.60000000000001,70.19999999999999,80.6,52.6,27.48631102147708,28.936376639297617,29.386339167790165,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
236,Interstellar (2014),Paramount Pictures,188020017.0,513709189.0,701729206.0,"'Drama',",169.0,86.0,85.60000000000001,70.19999999999999,80.6,52.6,27.48631102147708,28.936376639297617,29.386339167790165,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
236,Interstellar (2014),Paramount Pictures,188020017.0,513709189.0,701729206.0,'Sci-Fi'],169.0,86.0,85.60000000000001,70.19999999999999,80.6,52.6,27.48631102147708,28.936376639297617,29.386339167790165,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
237,The Polar Express (2004),Warner Bros.,187935490.0,126279964.0,314215454.0,"['Adventure',",100.0,65.99999999999999,63.4,49.2,59.5,35.3,27.485662292127433,26.912050513577757,28.227178897276765,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
237,The Polar Express (2004),Warner Bros.,187935490.0,126279964.0,314215454.0,"'Animation',",100.0,65.99999999999999,63.4,49.2,59.5,35.3,27.485662292127433,26.912050513577757,28.227178897276765,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
237,The Polar Express (2004),Warner Bros.,187935490.0,126279964.0,314215454.0,"'Comedy',",100.0,65.99999999999999,63.4,49.2,59.5,35.3,27.485662292127433,26.912050513577757,28.227178897276765,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
237,The Polar Express (2004),Warner Bros.,187935490.0,126279964.0,314215454.0,"'Family',",100.0,65.99999999999999,63.4,49.2,59.5,35.3,27.485662292127433,26.912050513577757,28.227178897276765,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
237,The Polar Express (2004),Warner Bros.,187935490.0,126279964.0,314215454.0,"'Fantasy',",100.0,65.99999999999999,63.4,49.2,59.5,35.3,27.485662292127433,26.912050513577757,28.227178897276765,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
